Title;State;VlogLink;Published
"Jean Marc Jancovici et Ivar Ekeland - le 20/11/2015 - La librairie de l'Eco BFM Business";"https://www.youtube.com/watch?v=ZsP8ygRH5po";"il y a 6 ans";
"Jean Marc Jancovici sur Rifkin et la décentralisation de la production d'énergie";"https://www.youtube.com/watch?v=rYm8M3jPrbE";"il y a 8 ans";
"Jean-Marc Jancovici  et Mélanie Cosnier sur la politique climat - 03/03/2020";"https://www.youtube.com/watch?v=F1irX-l8VhE";"il y a 2 ans";
"Jean-Marc Jancovici : Oh my climate ! - ESSEC - January 7th 2020";"https://www.youtube.com/watch?v=UHzUd8jHMeE";"il y a 2 ans";
"Jean-Marc Jancovici Le grand défi énergétique du gouvernement - Juin 2012 - Xerfi Canal";"https://www.youtube.com/watch?v=iK1pP1pNRP4";"il y a 9 ans";
"Jean-Marc Jancovici at Vivatech on May 16, 2019 Reducing the Physical Impact of Digital";"https://www.youtube.com/watch?v=dkha3J0TYno";"il y a 3 ans";
"Jean-Marc Jancovici et Didier Holleaux (Engie) : Débat sur la transition énergétique - 15/09/2020";"https://www.youtube.com/watch?v=AA8GJk53wMg";"il y a 1 an";
"Jean-Marc Jancovici invité de C dans l'air le 13.03.2015";"https://www.youtube.com/watch?v=R5UX_cMnT-I";"il y a 7 ans";
"L'Allemagne est-elle plus écolo que la France ?" J-M Jancovici 9/2/2012";"https://www.youtube.com/watch?v=ltiH-6ewiBM";"il y a 9 ans";
"L'enjeu de la COP21 c'est de partager les connaissances - Jancovici - 30/11/2015 Download";"https://www.youtube.com/watch?v=DsHi8HC4D7U";"il y a 6 ans";
"L'essentiel énergie-climat en 30min au LHFORUM 2013 [33m38s] [HD]";"https://www.youtube.com/watch?v=nderLmgkwus";"il y a 8 ans";
"L'homme et l'énergie, des amants terribles - Jancovici - Septembre 2015";"https://www.youtube.com/watch?v=o7805tvS9hc";"il y a 6 ans";
"L'urgence énergie climat n'est plus devant mais derrière nous..." 12/02/2013 Download";"https://www.youtube.com/watch?v=VGckrV2hWls";"il y a 9 ans";
"L'éolien c'est génial ?";"https://www.youtube.com/watch?v=1aCHN6dytVY";"il y a 9 ans";
"La cas des sables bitumineux du Canada";"https://www.youtube.com/watch?v=ooHEuVKXbY8";"il y a 9 ans";
"La fin de la croissance ? avec Jancovici - JT France 2 28/1/2015";"https://www.youtube.com/watch?v=1jDrZABMb88";"il y a 7 ans";
"La relance de l'après covid, Jancovici le 19 Mars 2020";"https://www.youtube.com/watch?v=9aemwAqu8VY";"il y a 10 mois";
"La transition énergétique, un choix évident ? 17/11/2014";"https://www.youtube.com/watch?v=FTvoDwZkm2U";"il y a 7 ans";
"Le Grand Paris, une bonne idée ou du gaspillage d'argent public?";"https://www.youtube.com/watch?v=MfqiETonDUE";"il y a 9 ans";
"Les énergies renouvelables se valent-elles toutes entre elles ?";"https://www.youtube.com/watch?v=OqL7iQUBLY8";"il y a 9 ans";
"Offre automobile française : Jancovici et Grandjean - audition à l'assemblée nationale - 26/01/2016";"https://www.youtube.com/watch?v=l2AIF0GtVYk";"il y a 6 ans";
"Optimiser la mobilité périurbaine - Jancovici - 14/1/2015";"https://www.youtube.com/watch?v=W5swnO_q0ho";"il y a 7 ans";
"Pour une Europe de l’énergie et du climat l’Union à long t";"https://www.youtube.com/watch?v=iVC14FwME6M";"il y a 4 ans";
"Présentation du Haut Conseil pour le Climat par J M Jancovici";"https://www.youtube.com/watch?v=Rn7u9-m_1w8";"il y a 2 ans";
"Quels critères pour sortir de la contrainte énergie-climat ?";"https://www.youtube.com/watch?v=g6Ktc0LvTnw";"il y a 9 ans";
"Quels sont les enjeux de la COP 21 ? 1/2 - Les Experts - (BFM Business) - 30/11/2015 Download";"https://www.youtube.com/watch?v=TWTgmDtcy_A";"il y a 6 ans";
"Quels sont les enjeux de la COP 21? 2/2 - Les Experts (BFM Business) - 30/11/2015 Download";"https://www.youtube.com/watch?v=w75YM1qC3Rc";"il y a 6 ans";
"Radio Classique - Invité de l'économie" Jean-Marc Jancovici";"https://www.youtube.com/watch?v=lvMIRQ24hXo";"il y a 8 ans";
"Réchauffement climatique   les experts du GIEC de plus en plus pessimistes  Interview du 27/9/2013";"https://www.youtube.com/watch?v=40cO0LljOVI";"il y a 8 ans";
"Réponses de Jancovici aux questions des sénateurs  le 17/12/2014";"https://www.youtube.com/watch?v=q2F_dJSXhcA";"il y a 7 ans";
"Steve Keen OECD 18 septembre 2019";"https://www.youtube.com/watch?v=vwwvZ8g5eHE";"il y a 2 ans";
"Table-ronde avec Jancovici : Affronter les changements climatiques - 03/07/2020";"https://www.youtube.com/watch?v=C4s8ZnCs-Ds";"il y a 2 ans";
"Taxe carbone : l'assurance-vie du pays ?";"https://www.youtube.com/watch?v=V-6L0_mFzMc";"il y a 9 ans";
"The Energy : Part 1 of Jancovici's course - Ecole des Mines de Paris - 05/2019 - Dubbed in English";"https://www.youtube.com/watch?v=-K31I3fSEGg";"il y a 1 an";
"Transition énergétique : Union nationale ou Bazar pour tous";"https://www.youtube.com/watch?v=QkGLDsOVdlQ";"il y a 9 ans";
"Une croissance bridee par la question energetique ? Jancovici 3/11/2014";"https://www.youtube.com/watch?v=J3BPyEmQ17E";"il y a 7 ans";
"«Décarboner l'Europe ou comment assurer son indépendance énergétique» - Biarritz - 17/06/2013";"https://www.youtube.com/watch?v=vODl79XSLJY";"il y a 9 ans";
